id,lines_lengthKm,nodes_count,peak_loadKw,solar_capacity,dist_farthest_node,wind_capacity,consumption,consumption_per_area,zensus,lon,lat,pkw_count,areaSqKm
2780,53.93280910891222,26.0,8102.388226085031,249.95,7.502669463454795,0.0,54.950718487025696,21938.11181361085,2714.0,11.947323997494099,51.291934340853096,1439,62.7880860703195
2781,423.9061012689296,135.0,8961.327357171665,7299.29,25.402153334906842,2000.0,43.654363107264395,1959.0658189397245,11424.0,11.5705905991847,51.1679879018194,2684,342.0659814428881
2782,298.98005348075765,90.0,6442.474911361628,6426.6399999999985,23.07440470274773,44125.0,30.9356707481428,1873.1813284523932,11458.0,11.420995099161901,51.119132451192705,7724,384.5469324158508
2783,477.11322709580867,175.0,17972.231590041756,34400.595,30.192154594846677,29030.0,101.93114331517599,5779.97204341591,20572.0,12.2346516135485,51.580518964555395,7634,310.933360998254
2784,210.8493345205381,53.0,8873.076719083812,29291.17,16.945111269910026,43500.0,57.4807022290918,8769.762616821834,6975.0,11.690387633585699,51.78028637233621,14481,165.0128045653664
2785,193.05553458155757,30.0,15570.080653038702,7817.089999999997,21.159327881012945,0.0,94.8942293367622,6923.932372179488,15695.0,11.1527241302237,51.7374048506479,13028,354.355279391059
2786,725.1310376835153,184.0,15835.315818544841,17714.065,31.158518547941718,63450.0,93.4508875363311,3613.054560745753,20972.0,11.4372328741521,52.1424815408651,19503,552.830868164649
2787,201.02370699555325,72.0,5883.965917109315,10141.51,36.2974486990874,32250.0,35.026646835757106,3147.220906217743,7021.0,11.3738066530901,51.7834954177553,10490,69.7667735183297
2788,20.323666109752537,8.0,331.7774106810977,0.0,4.539979725547485,0.0,1.68703936079378,2240.06401201212,276.0,11.5721070028565,52.0553093194697,179,104.33078010388701
2789,112.20142967968545,33.0,1118.5312789086156,379.11,14.449398366044793,9500.0,6.8387041869024685,1605.1610040735086,800.0,11.987310085119699,52.7184127455599,291,175.68445921206
2791,74.70994721925898,23.0,740.1369819649627,1422.5300000000002,12.495438318194065,2640.0,3.41880762375907,875.8434194766769,1145.0,11.721451962311,52.7079762306726,6474,39.117114907938706
2793,156.3921543189166,43.0,3948.344405201575,7745.0700000000015,20.71432359826021,5.0,23.743732621573,4242.78870963288,3908.0,11.3188569911425,52.1638082413511,1699,132.872121116708
